index,Age 0 Population,Age 1 Population,Age 2 Population,Age 3 Population,Age 4 Population,Age 5 Population,Age 6 Population,Age 7 Population,Age 8 Population,Age 9 Population,Age 10 Population,Age 11 Population,Age 12 Population,Age 13 Population,Age 14 Population,Age 15 Population,Age 16 Population,Age 17 Population,Age 18 Population,Age 19 Population,Age 20 Population,Age 21 Population,Age 22 Population,Age 23 Population,Age 24 Population,Age 25 Population,Age 26 Population,Age 27 Population,Age 28 Population,Age 29 Population,Age 30 Population,Age 31 Population,Age 32 Population,Age 33 Population,Age 34 Population,Age 35 Population,Age 36 Population,Age 37 Population,Age 38 Population,Age 39 Population,Age 40 Population,Age 41 Population,Age 42 Population,Age 43 Population,Age 44 Population,Age 45 Population,Age 46 Population,Age 47 Population,Age 48 Population,Age 49 Population,Age 50 Population,Age 51 Population,Age 52 Population,Age 53 Population,Age 54 Population,Age 55 Population,Age 56 Population,Age 57 Population,Age 58 Population,Age 59 Population,Age 60 Population,Age 61 Population,Age 62 Population,Age 63 Population,Age 64 Population,Age 65 Population,Age 66 Population,Age 67 Population,Age 68 Population,Age 69 Population,Age 70 Population,Age 71 Population,Age 72 Population,Age 73 Population,Age 74 Population,Age 75 Population,Age 76 Population,Age 77 Population,Age 78 Population,Age 79 Population,Age 80 Population,Age 81 Population,Age 82 Population,Age 83 Population,Age 84 Population,Age 85 Population,Age 86 Population,Age 87 Population,Age 88 Population,Age 89 Population,Age 90 Population,Age 91 Population,Age 92 Population,Age 93 Population,Age 94 Population,Age 95 Population,Age 96 Population,Age 97 Population,Age 98 Population,Age 99 Population,Age 100 Population,Country Code,Sex,iso3,Year
788,31.03134,30.75506,30.39218,29.91937,29.35877,29.45898,28.56767,27.7857,27.18342,26.80122,28.04206,28.21105,28.66654,29.37557,30.25079,30.22528,31.01701,31.58201,31.8159,31.71981,32.4566,31.78979,30.96139,30.06351,29.1467,30.43756,29.56086,28.79407,28.17372,27.7788,26.54446,26.86638,27.62832,28.84947,30.42637,29.22212,30.76094,32.03678,32.88229,33.32687,31.84786,31.95651,32.17969,32.63973,33.26221,33.52738,33.97171,34.02767,33.55427,32.60097,32.81193,31.20921,29.51521,27.84356,26.26909,28.17604,26.73943,25.51417,24.48989,23.55447,25.1082,24.61694,23.84521,22.75085,21.47181,19.68179,18.50893,17.53352,16.80065,16.22511,16.02867,15.46596,14.79341,13.97787,13.1061,11.9849,11.28542,10.75444,10.41446,10.18978,10.32019,10.05788,9.663617,9.094241,8.387072,7.433722,6.62812,5.830333,5.067043,4.342782,3.583967,2.963985,2.398459,1.896296,1.470293,1.067738,0.8078964,0.6083258,0.4577022,0.3443377,0.364,NZL,female,female,2010
789,29.1315,28.55156,27.99883,27.4453,26.9167,27.09999,26.35341,25.78554,25.43972,25.35436,24.50222,25.08641,26.05313,27.39624,28.99501,28.00241,29.32534,30.2275,30.53977,30.34696,28.10536,27.57127,27.17718,27.06097,27.19221,27.03528,27.36497,27.61999,27.69822,27.54353,28.92444,28.19868,27.20168,25.97738,24.6588,26.22911,24.92567,23.8486,23.02892,22.3627,24.19683,24.09461,23.76284,23.12438,22.25034,20.90308,19.87291,18.88011,17.97942,17.18448,16.45445,15.88262,15.42581,15.08295,14.83517,14.74599,14.62739,14.54718,14.4879,14.42954,14.44733,14.3293,14.15271,13.90073,13.56292,13.14513,12.6184,11.99608,11.29262,10.55777,9.688064,9.037468,8.469864,7.992617,7.563989,7.272014,6.806326,6.282129,5.693949,5.073582,4.34914,3.773667,3.243267,2.765056,2.33287,1.911062,1.563067,1.25241,0.980591,0.75087,0.530613,0.3906088,0.2826312,0.2013981,0.1417489,0.0948541,0.065731,0.0454098,0.0313555,0.0216497,0.03,NZL,male,male,1990
790,30.23696,29.53983,28.98593,28.57923,28.34761,28.37895,29.08302,29.90666,30.77474,31.61963,31.7526,32.27975,32.54522,32.51235,32.20209,32.64408,31.89701,31.06606,30.2322,29.39064,31.07629,30.08446,29.01289,27.87574,26.82962,24.57893,24.25725,24.44318,25.20412,26.43652,25.52251,26.98426,28.30293,29.29163,29.93968,28.96457,29.22458,29.50275,29.89458,30.39052,30.29091,30.76643,31.08924,31.17085,30.94357,32.38325,31.38303,30.01134,28.33168,26.53769,27.69446,25.98338,24.60087,23.58188,22.78041,24.68526,24.44187,23.90751,22.99276,21.8166,20.05874,18.83098,17.72874,16.80863,16.03392,15.49172,14.86161,14.25079,13.63725,13.03463,12.40923,11.88427,11.41729,11.00991,10.6263,10.36727,9.911963,9.379732,8.756943,8.058091,7.214695,6.440893,5.659722,4.896463,4.182227,3.452664,2.904525,2.437616,2.043176,1.697019,1.364514,1.079319,0.8205043,0.5954573,0.4152049,0.2480228,0.1645457,0.1080816,0.0708715,0.0464784,0.056,NZL,male,male,2005
791,32.72518,32.40575,31.99425,31.45769,30.825,30.96895,29.99713,29.15753,28.52697,28.14944,29.31667,29.56087,30.11617,30.94236,31.94194,31.81253,32.69575,33.3249,33.59063,33.47419,34.51008,33.6662,32.57698,31.34125,30.04149,30.85829,29.55478,28.36954,27.34896,26.57243,24.95891,24.95549,25.41291,26.35544,27.67725,26.58307,27.95167,29.09525,29.8475,30.24551,28.87297,29.02067,29.32008,29.89136,30.65892,31.21417,31.84932,32.1011,31.81038,31.02303,31.28732,29.82342,28.25535,26.69913,25.22779,27.09305,25.74523,24.59517,23.63076,22.74779,24.26849,23.79836,23.04671,21.97176,20.70468,18.93739,17.7424,16.72036,15.91365,15.2472,14.90126,14.25324,13.51999,12.67651,11.794,10.72887,9.995622,9.397587,8.945061,8.564862,8.43143,7.95613,7.355269,6.616173,5.796999,4.763838,3.996777,3.296296,2.678862,2.144227,1.62834,1.260036,0.9570684,0.7132872,0.5232683,0.3619799,0.2603499,0.18652,0.1335447,0.0956055,0.079,NZL,male,male,2010
792,34.4973,34.31436,34.14715,33.7644,33.10292,32.60898,30.55688,28.40097,26.19234,23.96584,27.72566,24.92958,22.19368,19.56858,17.1525,19.14057,16.83956,14.94915,13.43869,12.23904,14.07865,13.11404,12.30802,11.6066,10.98068,11.96449,11.36196,10.80693,10.29351,9.808102,10.55772,10.04253,9.530863,9.021945,8.521936,8.905406,8.395217,7.914869,7.468367,7.055139,7.078171,6.827129,6.593666,6.376467,6.167565,5.987824,5.769711,5.53744,5.288368,5.029657,4.74139,4.488903,4.248043,4.02219,3.809474,3.612792,3.418484,3.230599,3.048003,2.871122,2.696262,2.532856,2.37664,2.228193,2.089051,1.955007,1.83845,1.734041,1.641118,1.555384,1.486158,1.401664,1.313665,1.220982,1.125531,1.021485,0.9280445,0.8378727,0.7520043,0.6705935,0.5900732,0.5181801,0.4510202,0.3888254,0.331901,0.2762008,0.2309767,0.1911182,0.1563819,0.1263223,0.0977933,0.0765187,0.0587487,0.0442159,0.0327234,0.0227825,0.0165112,0.0119158,0.0085931,0.0061974,0.01,OMN,female,female,1990
793,23.92623,24.08907,24.46954,25.02866,25.74558,23.61855,24.51676,25.46961,26.43666,27.39942,25.04198,25.92155,26.85692,27.84381,28.80473,27.39124,27.88867,28.019,27.71491,27.0342,27.89408,26.67333,25.38986,24.12432,22.81541,26.74509,24.71623,22.41566,19.90314,17.41387,19.30441,16.86033,14.90898,13.4348,12.32448,14.37403,13.51236,12.76106,12.04578,11.33478,12.20025,11.34731,10.47599,9.597391,8.742056,8.823717,8.015724,7.302784,6.689019,6.155756,6.36094,5.886374,5.451278,5.04983,4.690578,4.612748,4.427134,4.298958,4.229724,4.193435,4.279,4.214544,4.092594,3.897827,3.652034,3.300441,3.038633,2.7944,2.577244,2.383281,2.217751,2.053828,1.899769,1.752812,1.610839,1.472891,1.336994,1.20346,1.073491,0.9511638,0.8282564,0.7310491,0.6471053,0.5751907,0.5103986,0.454189,0.3924399,0.3307373,0.2702716,0.2143622,0.1541097,0.1161118,0.0856215,0.06197,0.044187,0.0296654,0.020758,0.0144709,0.0100822,0.0070235,0.009,OMN,female,female,2005
794,24.00626,23.91025,23.82931,23.75572,23.72864,24.42888,24.23528,24.24742,24.48962,24.9728,20.39471,21.14735,22.05969,23.11277,24.26348,23.33618,24.46891,25.59355,26.65787,27.62549,25.91002,26.48844,26.86265,27.00602,26.87687,28.76885,27.93116,26.76017,25.29869,23.59714,26.64301,24.15378,21.56347,18.97034,16.53341,18.51831,16.17819,14.29255,12.82412,11.64982,13.35999,12.2245,11.10594,9.967798,8.891769,8.852418,8.0169,7.423759,7.070626,6.851298,7.90766,7.589757,7.091135,6.390028,5.616421,5.106242,4.485958,4.038314,3.767237,3.605249,3.931232,3.848609,3.688831,3.425646,3.110682,2.653405,2.403373,2.22064,2.113058,2.052524,2.114361,2.055691,1.959764,1.815177,1.646006,1.408952,1.269087,1.159734,1.084703,1.034523,1.035752,1.006354,0.9768716,0.9395121,0.8825108,0.7951109,0.6794323,0.540765,0.397132,0.2735599,0.1492285,0.0968497,0.0631347,0.0420958,0.0286913,0.0211761,0.0148306,0.0104438,0.0073612,0.0051883,0.006,OMN,female,female,2010
795,36.06128,35.86622,35.68836,35.28342,34.58488,33.93547,31.79011,29.53163,27.21002,24.86278,28.80958,25.83467,22.9185,20.12514,17.59612,19.51733,17.31112,15.63361,14.45156,13.65538,16.58311,16.18594,15.93347,15.73958,15.57191,17.70064,17.50821,17.3081,17.09786,16.87218,18.75276,18.45755,18.14159,17.79914,17.40397,18.93925,18.27176,17.4559,16.48677,15.41332,14.98999,14.04201,13.07571,12.11992,11.18437,10.22971,9.353762,8.51217,7.710783,6.961578,6.225942,5.609433,5.060431,4.576513,4.148682,3.780015,3.438266,3.130595,2.852112,2.599013,2.369548,2.158151,1.9641,1.786611,1.62859,1.481328,1.369076,1.280245,1.213502,1.161848,1.142826,1.10018,1.054283,1.001685,0.9430261,0.875113,0.8096088,0.7428407,0.676083,0.6103545,0.5418007,0.4810783,0.4235581,0.3697231,0.3198397,0.2707092,0.229709,0.1929151,0.1602388,0.131428,0.1036422,0.0824291,0.0643807,0.0493384,0.0372097,0.0265211,0.0196061,0.0144358,0.0106214,0.0078155,0.014,OMN,male,male,1990
796,25.07925,25.24189,25.6325,26.20988,26.95239,24.5446,25.44285,26.40771,27.40333,28.41751,26.14096,27.14207,28.24997,29.4639,30.6631,29.38111,29.93295,29.9322,29.2899,28.18484,28.28831,26.88177,25.6884,24.83357,24.19895,30.01254,29.14349,27.96785,26.40281,24.59231,29.38449,27.07008,24.98345,23.18637,21.64762,25.00938,23.54313,22.16988,20.8257,19.49691,20.78448,19.30409,17.86853,16.49613,15.21076,15.7179,14.53783,13.50572,12.60736,11.76019,12.30022,11.20786,9.985444,8.664756,7.39971,6.370673,5.587481,5.021814,4.669034,4.457,4.549198,4.418783,4.253778,4.02175,3.741492,3.363472,3.071926,2.799169,2.554739,2.337693,2.148363,1.97766,1.82679,1.691621,1.561565,1.444868,1.298593,1.139845,0.9736849,0.8170084,0.6493874,0.5459939,0.4683006,0.4130768,0.3712412,0.3534549,0.316403,0.2768877,0.2343353,0.1919191,0.1425488,0.110513,0.083804,0.0623802,0.045754,0.0316861,0.0228125,0.0163629,0.0117305,0.008408,0.012,OMN,male,male,2005
797,25.17703,25.07154,24.98125,24.89773,24.86284,24.84343,24.64582,24.65419,24.89217,25.36838,21.38618,22.14866,23.06778,24.13536,25.38702,23.66899,25.3322,27.45467,30.15247,33.41167,34.75021,38.49269,42.26505,45.74888,48.53815,55.81397,55.92948,54.07842,50.35119,45.46495,47.25826,41.22068,35.80088,31.20196,27.37921,32.10172,28.78256,26.17394,24.14781,22.46196,26.2898,24.21966,21.87504,19.24767,16.68183,15.70995,13.83644,12.58746,11.94431,11.62485,13.83267,13.20933,12.06844,10.39798,8.623574,7.080029,5.934362,5.223693,4.919755,4.850159,5.813687,5.79921,5.49095,4.830416,4.036738,2.908695,2.423138,2.118299,1.988788,1.972081,2.252367,2.299485,2.288514,2.176098,1.989536,1.664442,1.462677,1.28487,1.140544,1.025468,0.945817,0.8729122,0.8164897,0.7711821,0.7215986,0.6687825,0.5733153,0.4544742,0.3284545,0.2209736,0.1152758,0.0734498,0.047615,0.032136,0.0225234,0.0181043,0.0132942,0.0098545,0.007316,0.0054309,0.007,OMN,male,male,2010
798,2047.496,1960.283,1900.472,1843.514,1783.834,1801.406,1679.584,1563.098,1453.893,1352.824,1504.458,1403.074,1309.631,1223.099,1143.124,1239.792,1161.455,1089.749,1024.181,964.2744,1042.609,985.1898,932.4447,883.6766,837.9568,900.0825,852.5638,806.3817,761.2595,717.2307,764.4651,717.5308,672.3156,628.9539,587.5856,620.8879,578.8254,539.2049,502.137,468.1458,469.8856,451.8738,437.0834,425.6142,416.296,412.7504,403.6615,392.9673,379.9799,365.3799,347.1084,332.0815,317.8633,304.8669,292.8398,282.4735,271.308,260.1732,248.9049,237.5924,225.9408,214.9436,204.2478,193.9002,183.8186,174.1267,164.3015,154.5233,144.7785,135.1329,125.3453,116.1414,107.236,98.65372,90.3356,82.15566,74.2495,66.54085,59.07118,51.9398,44.68246,38.55391,32.95852,27.90776,23.36834,18.97345,15.4433,12.35601,9.69528,7.433966,5.196514,3.760327,2.627949,1.770198,1.156011,0.6603283,0.4148375,0.2586014,0.1609989,0.100234,0.109,PAK,female,female,1990
799,2071.071,2019.516,2006.633,2007.889,2015.18,1998.11,2014.105,2027.066,2032.643,2028.768,1987.215,1965.744,1938.857,1907.989,1871.786,1946.036,1887.238,1814.319,1727.127,1629.627,1723.492,1606.659,1494.223,1389.594,1293.128,1422.75,1325.592,1234.459,1148.332,1067.846,1156.47,1078.213,1008.138,945.9999,890.7217,964.2036,912.7589,865.5728,821.6575,780.1204,839.2462,795.2222,752.045,709.504,667.7006,710.1028,665.1073,621.6092,579.7861,539.8055,568.0433,527.2994,488.8949,452.9445,419.9156,419.0636,400.331,384.4494,371.4492,360.2187,353.9116,342.4749,329.4758,314.3868,297.8589,278.1473,261.2845,245.0966,229.9024,215.4743,202.1621,188.4274,174.7978,161.211,147.7757,133.9991,121.3155,109.1403,97.54097,86.5002,75.50117,65.65222,56.41377,47.84325,40.01957,32.22512,26.18219,20.94895,16.48516,12.70058,8.970811,6.519044,4.564126,3.069218,1.9948,1.118833,0.6968365,0.4303237,0.2653674,0.1636395,0.119,PAK,female,female,2005
800,2194.641,2129.793,2086.421,2047.937,2015.113,1932.29,1912.53,1901.979,1901.745,1911.198,1972.845,1992.686,2010.411,2021.832,2024.041,1958.894,1940.919,1914.768,1881.371,1840.434,1907.009,1842.951,1766.726,1678.995,1583.232,1676.679,1564.269,1456.476,1356.239,1263.739,1392.723,1298.966,1210.578,1126.567,1047.694,1133.987,1056.883,987.7365,926.3697,871.7334,943.034,892.0874,845.3098,801.7318,760.4739,817.2374,773.4468,730.4805,688.1364,646.5189,686.2524,641.4421,598.116,556.4522,516.6152,541.8561,501.2402,462.9449,427.0802,394.0805,391.3686,371.7438,354.7603,340.4053,327.608,319.1606,305.975,291.3286,274.8161,257.0806,236.4951,218.7288,201.6867,185.6398,170.3985,155.968,141.7261,127.845,114.3265,101.2824,87.94218,76.33601,65.53598,55.61245,46.5964,37.70118,30.69216,24.5871,19.34815,14.89541,10.4957,7.625976,5.345246,3.605213,2.353861,1.336109,0.8376383,0.5208887,0.3234781,0.2008864,0.128,PAK,female,female,2010
801,2130.815,2043.698,1986.618,1929.104,1867.635,1881.954,1753.6,1631.031,1516.279,1410.228,1570.155,1463.966,1366.287,1276.011,1192.688,1292.872,1211.341,1136.639,1068.228,1005.64,1087.352,1027.259,972.049,921.0233,873.2681,937.8122,888.5407,840.8964,794.564,749.4069,800.1345,751.5359,704.3049,658.5995,614.938,648.4999,605.1818,565.2934,528.977,496.3517,503.1888,487.5565,474.9158,465.2294,457.4344,455.0123,447.3116,438.0378,426.4953,413.1921,396.4014,381.8592,367.5927,354.0092,341.0445,328.9249,316.7295,304.7389,292.8656,281.091,269.426,257.8513,246.3835,235.0193,223.7179,212.5213,201.2389,189.9455,178.6485,167.3828,155.96,144.9133,134.0434,123.3865,112.9257,102.3916,92.35873,82.5806,73.13033,64.12976,54.97739,47.2739,40.25217,33.9275,28.26505,22.78364,18.44233,14.67464,11.454,8.740394,6.087717,4.391797,3.063809,2.063129,1.348548,0.7751659,0.488183,0.3051692,0.1905279,0.118954,0.118,PAK,male,male,1990
802,2158.098,2107.756,2097.924,2100.072,2107.672,2085.259,2101.289,2114.167,2119.372,2114.765,2075.213,2052.363,2023.945,1991.431,1953.255,2028.214,1965.769,1888.056,1794.945,1690.922,1784.671,1660.986,1542.597,1433.104,1332.713,1466.146,1365.856,1272.052,1183.569,1100.938,1193.075,1112.552,1040.261,975.9279,918.5198,993.4175,939.8411,890.7113,845.0623,802.03,862.5374,817.4398,773.5214,730.5277,688.3558,733.6377,687.7293,642.8811,599.2826,557.4754,585.1403,543.4263,504.9035,469.7124,437.9346,441.1133,424.1581,409.7311,397.7361,387.1766,381.0089,369.9882,357.4056,342.7491,326.5183,307.2485,289.96,272.8886,256.3635,240.3314,224.7749,209.4288,194.3468,179.5125,164.947,150.294,136.4355,123.0028,110.0609,97.6478,85.1126,74.01145,63.61655,53.99821,45.22917,36.52591,29.73368,23.83841,18.79594,14.50805,10.26727,7.472817,5.238886,3.526814,2.294217,1.286955,0.8020411,0.4955705,0.3057727,0.1886602,0.179,PAK,male,male,2005
803,2287.79,2222.067,2180.035,2141.461,2108.337,2015.1,1993.0,1980.607,1979.1,1987.845,2056.482,2076.527,2094.68,2106.57,2108.913,2038.907,2019.412,1990.567,1953.182,1907.164,1971.517,1900.583,1817.189,1722.343,1619.911,1710.322,1592.431,1480.411,1377.194,1282.711,1414.604,1319.92,1230.993,1146.651,1067.496,1157.181,1079.463,1009.469,947.0013,891.1044,963.2836,910.8536,862.6656,817.8021,775.4303,832.9873,788.4386,745.0014,702.4381,660.6586,702.5669,657.0557,612.5945,569.3805,527.9413,552.058,510.676,472.416,437.4005,405.6847,406.4586,388.3909,372.6131,358.9959,346.5895,337.9711,324.9072,310.3828,294.0157,276.3142,255.8745,237.5306,219.5386,202.1932,185.4622,169.0477,153.3998,138.272,123.6944,109.7132,95.5918,83.10968,71.43461,60.64577,50.82111,41.09867,33.49802,26.90355,21.26125,16.45651,11.70763,8.551267,6.017732,4.067433,2.656936,1.498937,0.9382441,0.5822959,0.3608729,0.2236499,0.204,PAK,male,male,2010
804,30.36266,30.01343,29.7187,29.40715,29.0533,29.07629,28.23677,27.4398,26.72075,26.10239,26.64386,26.2882,26.08929,26.03722,26.07741,26.32289,26.34129,26.23703,25.95362,25.48818,25.7218,24.92386,24.02303,23.05607,22.04024,23.15153,21.96124,20.75762,19.55638,18.37624,19.72937,18.47596,17.28519,16.16256,15.09992,16.41984,15.30297,14.23682,13.21994,12.26344,12.52434,12.01852,11.56048,11.15251,10.77716,10.47949,10.10988,9.720551,9.304787,8.879291,8.397804,8.011207,7.66362,7.361994,7.097374,6.894087,6.669988,6.45326,6.237784,6.023879,5.810419,5.604619,5.404862,5.210865,5.017237,4.835694,4.625542,4.401334,4.163033,3.920396,3.651616,3.431129,3.230923,3.052578,2.885755,2.752007,2.57541,2.384474,2.177748,1.962362,1.717428,1.511055,1.315689,1.134874,0.9709548,0.813301,0.6871786,0.5780954,0.4841485,0.4012765,0.321505,0.2553295,0.1963223,0.1454492,0.104394,0.066539,0.0459006,0.0314139,0.0214713,0.0146751,0.015,PAN,female,female,1990
805,34.04059,33.8377,33.66784,33.48406,33.26015,33.81546,33.09234,32.34146,31.5818,30.83392,31.3469,30.69835,30.15341,29.71781,29.36654,30.35035,30.00546,29.58468,29.05243,28.42308,28.93653,28.17739,27.43636,26.75627,26.16345,26.64758,26.29868,26.09853,26.03873,26.06648,26.32957,26.3318,26.21261,25.91717,25.44185,25.65424,24.84674,23.93468,22.95417,21.92318,23.00465,21.79728,20.57771,19.36215,18.16921,19.47771,18.21228,17.01044,15.87743,14.80515,16.06505,14.939,13.86486,12.84124,11.87884,12.09735,11.57067,11.09008,10.65728,10.25461,9.925755,9.524279,9.102015,8.652951,8.193001,7.680993,7.253955,6.860521,6.506121,6.181411,5.907854,5.60981,5.31398,5.015646,4.715709,4.410209,4.113682,3.821562,3.534481,3.249065,2.960953,2.672768,2.383628,2.097401,1.82325,1.53859,1.312993,1.113414,0.9386432,0.7823603,0.6289012,0.5017692,0.3875909,0.2885609,0.2081778,0.1336045,0.0926694,0.0637731,0.0438298,0.0301233,0.033,PAN,female,female,2005
806,33.87999,33.81803,33.80029,33.79272,33.7733,33.89005,33.7875,33.62408,33.38566,33.0617,33.67392,33.10976,32.4241,31.63337,30.79185,31.47898,30.71393,30.09877,29.66042,29.35691,30.27047,30.00588,29.64335,29.13008,28.48822,29.00777,28.21107,27.43943,26.74369,26.14704,26.63079,26.28662,26.08852,26.02476,26.04331,26.2921,26.28015,26.14744,25.84083,25.3565,25.55898,24.74431,23.82503,22.83677,21.79792,22.85633,21.64204,20.41702,19.19763,18.00198,19.28472,18.01685,16.81226,15.676,14.60016,15.8208,14.69072,13.61294,12.58615,11.6204,11.8114,11.26872,10.76927,10.31429,9.886315,9.526464,9.095197,8.642501,8.163346,7.673495,7.133788,6.675521,6.248719,5.858108,5.494864,5.175141,4.837464,4.503804,4.170724,3.838866,3.499644,3.176771,2.861285,2.555336,2.259963,1.958132,1.691315,1.440678,1.208453,0.9964216,0.7792141,0.6173843,0.4781872,0.3618017,0.2684129,0.1854169,0.1342218,0.0966853,0.0695889,0.0500872,0.051,PAN,female,female,2010
807,31.77763,31.38865,31.06879,30.7314,30.34964,30.2811,29.3716,28.5083,27.7282,27.0528,27.63648,27.23197,26.98994,26.89844,26.90517,27.08529,27.07804,26.95384,26.65503,26.17381,26.44211,25.61082,24.66093,23.63002,22.53812,23.58902,22.31143,21.0247,19.74785,18.50401,19.80695,18.50894,17.28985,16.15169,15.08857,16.42649,15.34087,14.32079,13.36144,12.46243,12.83173,12.37448,11.94582,11.54454,11.15842,10.81692,10.42119,10.00585,9.567932,9.124103,8.62915,8.229152,7.869534,7.556581,7.280581,7.068178,6.830494,6.598369,6.365231,6.130729,5.893513,5.659524,5.427188,5.197292,4.970484,4.744235,4.525363,4.311076,4.101647,3.896679,3.698301,3.501049,3.307424,3.11605,2.921176,2.728742,2.512398,2.283208,2.04419,1.805461,1.54284,1.334594,1.146161,0.9789171,0.8314888,0.6964803,0.5843824,0.4870296,0.4026254,0.3284824,0.256225,0.1999383,0.1512038,0.1103998,0.0782331,0.0494385,0.0337485,0.0228667,0.0154745,0.0104718,0.011,PAN,male,male,1990
808,35.65159,35.41687,35.22691,35.02262,34.77592,35.30835,34.54031,33.74176,32.93499,32.14161,32.69677,32.00626,31.42563,30.9592,30.57916,31.57295,31.19594,30.73726,30.15877,29.47708,29.98006,29.15741,28.35248,27.61032,26.95574,27.40827,26.99711,26.7344,26.60959,26.57463,26.76151,26.7116,26.5532,26.23322,25.74247,25.97925,25.15266,24.20944,23.18457,22.09808,23.11357,21.84202,20.56211,19.29285,18.05644,19.30188,18.00912,16.79271,15.65443,14.58886,15.83679,14.74494,13.71773,12.75079,11.84375,12.14222,11.65127,11.18643,10.7463,10.31877,9.930841,9.490136,9.029781,8.547747,8.059494,7.526373,7.07593,6.659466,6.28132,5.931911,5.631211,5.307061,4.985209,4.661518,4.337003,4.004039,3.685323,3.372482,3.067514,2.771642,2.472919,2.200694,1.94175,1.697648,1.469989,1.244515,1.055635,0.8856543,0.734006,0.5981906,0.4603872,0.3569864,0.2678297,0.1938008,0.1359959,0.0846752,0.0571836,0.0383229,0.0256502,0.0171681,0.02,PAN,male,male,2005
809,35.5029,35.41543,35.38218,35.36119,35.32948,35.40652,35.28685,35.10498,34.84562,34.49703,35.1622,34.56618,33.84252,33.01054,32.12556,32.82122,32.00873,31.34798,30.86456,30.5155,31.42446,31.11199,30.70043,30.13624,29.44288,29.95337,29.10005,28.27186,27.52048,26.86724,27.32257,26.91847,26.6586,26.52911,26.48325,26.65119,26.58519,26.41208,26.08085,25.58171,25.80866,24.97514,24.02401,22.98954,21.89266,22.87179,21.59082,20.30368,19.02968,17.79003,18.99568,17.69932,16.47825,15.334,14.26176,15.44477,14.34593,13.31288,12.34135,11.43007,11.68529,11.17153,10.68054,10.21057,9.75006,9.32215,8.845465,8.34978,7.834321,7.314285,6.752861,6.271691,5.82319,5.410933,5.026324,4.68134,4.325216,3.97595,3.631033,3.29146,2.943474,2.622725,2.314261,2.021014,1.746526,1.471363,1.245262,1.043003,0.8639782,0.7053935,0.5490432,0.4301423,0.328089,0.2430578,0.1756677,0.1157482,0.081113,0.0564914,0.0393028,0.0273446,0.027,PAN,male,male,2010
810,304.0217,296.041,291.2779,286.8836,282.2259,277.0771,272.2171,267.6834,263.4788,259.5176,266.0066,261.6081,256.6192,250.8589,244.3083,246.927,238.85,230.5088,222.1266,213.8717,220.6814,212.4829,204.6211,197.0247,189.5039,197.234,188.5137,179.291,169.578,159.6414,168.0402,157.4067,147.4275,138.2374,129.7442,139.4366,130.8481,122.6343,114.7355,107.2605,107.5583,102.9936,98.82068,95.09824,91.77211,88.98831,86.23953,83.69549,81.30603,79.02565,76.98339,74.79817,72.61201,70.39818,68.14125,65.87195,63.4975,61.05558,58.54905,56.00392,53.33994,50.80637,48.31103,45.86985,43.4848,41.13238,38.85898,36.64104,34.48107,32.38754,30.32939,28.39467,26.54614,24.78012,23.06768,21.44523,19.76258,18.07879,16.3926,14.7098,12.93058,11.31168,9.747815,8.266021,6.903908,5.527182,4.497272,3.619346,2.881264,2.256936,1.655424,1.23089,0.8829212,0.6084675,0.4052967,0.2342261,0.1495184,0.0946359,0.0598146,0.0378049,0.029,PER,female,female,1990
811,292.7966,291.8422,292.1161,292.6162,293.2073,286.7568,287.8608,289.0265,290.1715,291.2014,288.4644,288.9209,288.9315,288.3754,287.0677,284.4406,280.9603,276.228,270.3348,263.7354,263.7099,257.3573,251.9777,247.7804,244.3927,247.3574,243.6344,238.8178,232.5259,224.9895,227.1011,217.9854,209.0222,200.5717,192.6737,198.3157,190.8995,183.8123,176.9035,170.0129,176.8812,168.8865,160.4761,151.6742,142.704,150.1447,140.548,131.5177,123.1671,115.4244,123.7968,115.9548,108.4655,101.2804,94.48842,94.57735,90.33804,86.4312,82.90121,79.69221,76.95555,74.17698,71.53324,68.97636,66.46287,64.10606,61.56544,58.972,56.30884,53.57366,50.75266,47.89069,44.98007,42.03394,39.06765,35.99109,33.04768,30.14222,27.30101,24.56099,21.77757,19.3497,17.09526,15.02073,13.11973,11.3133,9.746302,8.330856,7.056905,5.902639,4.756714,3.83077,3.008158,2.297482,1.713878,1.175726,0.8516073,0.613214,0.4411281,0.3173247,0.388,PER,female,female,2005
812,286.3804,286.138,286.904,287.7669,288.6151,283.3448,283.8569,284.4224,285.1035,285.9444,282.4425,283.7685,285.3748,287.1912,288.9691,283.0733,283.811,283.5881,282.1653,279.5462,276.6889,271.7896,265.9723,259.4932,252.7169,252.2221,246.0748,240.8858,236.7755,233.3938,236.1481,232.4265,227.692,221.5989,214.3635,216.3437,207.6597,199.1353,191.1057,183.6047,189.0327,181.9878,175.2512,168.6768,162.1105,168.6536,161.0091,152.9543,144.5144,135.9105,142.907,133.7184,125.0865,117.1191,109.736,117.7078,110.2009,103.0052,96.07149,89.48761,89.38945,85.16965,81.24295,77.65154,74.34143,71.452,68.50178,65.65652,62.87395,60.11975,57.47669,54.6975,51.88225,49.01892,46.09262,43.08699,40.01971,36.89276,33.73186,30.59268,27.28762,24.37248,21.61271,19.03164,16.63655,14.30263,12.30493,10.4955,8.868141,7.405798,5.976754,4.83655,3.837281,2.980533,2.273882,1.6308,1.21658,0.9035149,0.6705071,0.4975978,0.657,PER,female,female,2010
